long,lat,mag,X_mercator,Y_mercator
-88,83,1.33,-5216173.382050947,9489698.822323818
-88,84,1.5,-5216173.382050947,10014346.264941249
-88,85,2.51,-5216173.382050947,10634494.268930687
-88,86,4.47,-5216173.382050947,11393108.636102777
-88,87,5.58,-5216173.382050947,12370735.362810196
-88,88,5.1,-5216173.382050947,13748203.065677434
-87,-85,-6.87,-5156898.684527641,-10634494.268930687
-87,-84,-5.45,-5156898.684527641,-10014346.264941249
-87,-83,-1.1,-5156898.684527641,-9489698.822323818
-87,-82,4.27,-5156898.684527641,-9034905.06735451
-87,-81,9.16,-5156898.684527641,-8633422.118044501
-87,-80,11.59,-5156898.684527641,-8273954.485169323
-87,-79,10.38,-5156898.684527641,-7948445.427955284
-87,-78,6.02,-5156898.684527641,-7650946.01674496
-87,-77,1.73,-5156898.684527641,-7376938.436567015
-87,-76,-0.31,-5156898.684527641,-7122910.7844191175
-87,-75,1.14,-5156898.684527641,-6886078.91842339
-87,-74,4.38,-5156898.684527641,-6664198.259637625
-87,-73,7.57,-5156898.684527641,-6455432.748868278
-87,-72,8.97,-5156898.684527641,-6258261.316551574
-87,-71,8.17,-5156898.684527641,-6071409.6741232835
-87,-70,5.65,-5156898.684527641,-5893799.621304472
-87,-69,2.33,-5156898.684527641,-5724510.734238345
-87,-68,-1.08,-5156898.684527641,-5562750.974221075
-87,-67,-2.38,-5156898.684527641,-5407833.834996518
-87,-66,-0.56,-5156898.684527641,-5259160.357144937
-87,-65,1.69,-5156898.684527641,-5116204.816284378
-87,-64,2.25,-5156898.684527641,-4978503.219764019
-87,-63,2.51,-5156898.684527641,-4845643.975356215
-87,-62,3.75,-5156898.684527641,-4717260.257635295
-87,-61,6.29,-5156898.684527641,-4593023.714338441
-87,-60,9.69,-5156898.684527641,-4472639.239957092
-87,-59,12.46,-5156898.684527641,-4355840.606456783
-87,-58,13.36,-5156898.684527641,-4242386.787747845
-87,-57,12.23,-5156898.684527641,-4132058.8497432065
-87,-56,10.11,-5156898.684527641,-4024657.30463745
-87,-55,8.09,-5156898.684527641,-3919999.8486208925
-87,-54,6.69,-5156898.684527641,-3817919.4181811535
-87,-53,5.33,-5156898.684527641,-3718262.5125877024
-87,-52,3.71,-5156898.684527641,-3620887.739941865
-87,-51,3.01,-5156898.684527641,-3525664.55192683
-87,-50,3.65,-5156898.684527641,-3432472.1385733904
-87,-49,4.66,-5156898.684527641,-3341198.4593167556
-87,-48,5.85,-5156898.684527641,-3251739.3906227383
-87,-47,7.16,-5156898.684527641,-3163997.9737107884
-87,-46,8.34,-5156898.684527641,-3077883.7485526614
-87,-45,8.34,-5156898.684527641,-2993312.1624999014
-87,-44,6.98,-5156898.684527641,-2910204.0436853105
-87,-43,4.93,-5156898.684527641,-2828485.1308270334
-87,-42,3.83,-5156898.684527641,-2748085.652297438
-87,-41,4.27,-5156898.684527641,-2668939.9483489143
-87,-40,5.8,-5156898.684527641,-2590986.131252102
-87,-39,5.71,-5156898.684527641,-2514165.778828651
-87,-38,1.2,-5156898.684527641,-2438423.6574741653
-87,-37,-4.75,-5156898.684527641,-2363707.4712870806
-87,-36,-8.29,-5156898.684527641,-2289967.6343614184
-87,-35,-8.82,-5156898.684527641,-2217157.0636785803
-87,-34,-8.96,-5156898.684527641,-2145230.9903561836
-87,-33,-12.68,-5156898.684527641,-2074146.7872889389
-87,-32,-17.78,-5156898.684527641,-2003863.8114550377
-87,-31,-17.84,-5156898.684527641,-1934343.2593672343
-87,-30,-12.01,-5156898.684527641,-1865548.0343258735
-87,-29,-3.7,-5156898.684527641,-1797442.6242855263
-87,-28,2.47,-5156898.684527641,-1729992.9892811559
-87,-27,4.8,-5156898.684527641,-1663166.4574767638
-87,-26,5.07,-5156898.684527641,-1596931.6290016281
-87,-25,4.93,-5156898.684527641,-1531258.2868287156
-87,-24,4.48,-5156898.684527641,-1466117.314028258
-87,-23,3.03,-5156898.684527641,-1401480.616798391
-87,-22,0.96,-5156898.684527641,-1337321.0527354085
-87,-21,-1.06,-5156898.684527641,-1273612.363859635
-87,-20,-3.05,-5156898.684527641,-1210329.11396013
-87,-19,-4.95,-5156898.684527641,-1147446.6298631658
-87,-18,-6.13,-5156898.684527641,-1084940.94626637
-87,-17,-6.19,-5156898.684527641,-1022788.7538131509
-87,-16,-5.1,-5156898.684527641,-960967.3501110679
-87,-15,-4.16,-5156898.684527641,-899454.5934235862
-87,-14,-3.65,-5156898.684527641,-838228.8587875245
-87,-13,-3.74,-5156898.684527641,-777268.9963288383
-87,-12,-4.83,-5156898.684527641,-716554.2915674171
-87,-11,-6.33,-5156898.684527641,-656064.4275175896
-87,-10,-7.07,-5156898.684527641,-595779.4484052088
-87,-9,-6.53,-5156898.684527641,-535679.7248347529
-87,-8,-5.35,-5156898.684527641,-475745.9202509508
-87,-7,-4.63,-5156898.684527641,-415958.95854917984
-87,-6,-4.76,-5156898.684527641,-356299.9926974128
-87,-5,-3.87,-5156898.684527641,-296750.37423989875
-87,-4,-1.23,-5156898.684527641,-237291.6235591521
-87,-3,0.92,-5156898.684527641,-177905.40077825566
-87,-2,1.33,-5156898.684527641,-118573.47719003899
-87,-1,0.59,-5156898.684527641,-59277.70710340471
-87,0,-0.35,-5156898.684527641,0.0
-87,1,-0.43,-5156898.684527641,59277.70710340471
-87,2,0.8,-5156898.684527641,118573.47719003899
-87,3,2.76,-5156898.684527641,177905.40077825566
-87,4,4.14,-5156898.684527641,237291.6235591521
-87,5,4.69,-5156898.684527641,296750.37423989875
-87,6,5.08,-5156898.684527641,356299.9926974128
-87,7,5.22,-5156898.684527641,415958.95854917984
-87,8,5.35,-5156898.684527641,475745.9202509508
-87,9,6.16,-5156898.684527641,535679.7248347529
-87,10,7.74,-5156898.684527641,595779.4484052088
-87,11,8.17,-5156898.684527641,656064.4275175896
-87,12,7.13,-5156898.684527641,716554.2915674171
-87,13,6.33,-5156898.684527641,777268.9963288383
-87,14,5.85,-5156898.684527641,838228.8587875245
-87,15,5.21,-5156898.684527641,899454.5934235862
-87,16,5.18,-5156898.684527641,960967.3501110679
-87,17,6.59,-5156898.684527641,1022788.7538131509
-87,18,8.26,-5156898.684527641,1084940.94626637
-87,19,8.67,-5156898.684527641,1147446.6298631658
-87,20,6.78,-5156898.684527641,1210329.11396013
-87,21,2.58,-5156898.684527641,1273612.363859635
-87,22,-2.36,-5156898.684527641,1337321.0527354085
-87,23,-5.47,-5156898.684527641,1401480.616798391
-87,24,-4.81,-5156898.684527641,1466117.314028258
-87,25,-3.07,-5156898.684527641,1531258.2868287156
-87,26,-2.36,-5156898.684527641,1596931.6290016281
-87,27,-2.39,-5156898.684527641,1663166.4574767638
-87,28,-2.87,-5156898.684527641,1729992.9892811559
-87,29,-4.13,-5156898.684527641,1797442.6242855263
-87,30,-5.57,-5156898.684527641,1865548.0343258735
-87,31,-6.38,-5156898.684527641,1934343.2593672343
-87,32,-5.86,-5156898.684527641,2003863.8114550377
-87,33,-4.27,-5156898.684527641,2074146.7872889389
-87,34,-3.1,-5156898.684527641,2145230.9903561836
-87,35,-2.81,-5156898.684527641,2217157.0636785803
-87,36,-2.62,-5156898.684527641,2289967.6343614184
-87,37,-2.44,-5156898.684527641,2363707.4712870806
-87,38,-2.55,-5156898.684527641,2438423.6574741653
-87,39,-2.58,-5156898.684527641,2514165.778828651
-87,40,-2.29,-5156898.684527641,2590986.131252102
-87,41,-1.81,-5156898.684527641,2668939.9483489143
-87,42,-1.56,-5156898.684527641,2748085.652297438
-87,43,-1.56,-5156898.684527641,2828485.1308270334
-87,44,-1.76,-5156898.684527641,2910204.0436853105
-87,45,-1.79,-5156898.684527641,2993312.1624999014
-87,46,-1.63,-5156898.684527641,3077883.7485526614
-87,47,-1.47,-5156898.684527641,3163997.9737107884
-87,48,-1.76,-5156898.684527641,3251739.3906227383
-87,49,-2.43,-5156898.684527641,3341198.4593167556
-87,50,-2.59,-5156898.684527641,3432472.1385733904
-87,51,-2.1,-5156898.684527641,3525664.55192683
-87,52,-1.4,-5156898.684527641,3620887.739941865
-87,53,-0.83,-5156898.684527641,3718262.5125877024
-87,54,-0.44,-5156898.684527641,3817919.4181811535
-87,55,-0.18,-5156898.684527641,3919999.8486208925
-87,56,0.04,-5156898.684527641,4024657.30463745
-87,57,0.18,-5156898.684527641,4132058.8497432065
-87,58,0.28,-5156898.684527641,4242386.787747845
-87,59,0.42,-5156898.684527641,4355840.606456783
-87,60,0.23,-5156898.684527641,4472639.239957092
-87,61,-0.74,-5156898.684527641,4593023.714338441
-87,62,-1.96,-5156898.684527641,4717260.257635295
-87,63,-2.96,-5156898.684527641,4845643.975356215
-87,64,-3.64,-5156898.684527641,4978503.219764019
-87,65,-3.83,-5156898.684527641,5116204.816284378
-87,66,-2.88,-5156898.684527641,5259160.357144937
-87,67,-1.75,-5156898.684527641,5407833.834996518
-87,68,-1.53,-5156898.684527641,5562750.974221075
-87,69,-1.31,-5156898.684527641,5724510.734238345
-87,70,-0.1,-5156898.684527641,5893799.621304472
-87,71,1.16,-5156898.684527641,6071409.6741232835
-87,72,1.8,-5156898.684527641,6258261.316551574
-87,73,1.88,-5156898.684527641,6455432.748868278
-87,74,1.72,-5156898.684527641,6664198.259637625
-87,75,1.48,-5156898.684527641,6886078.91842339
-87,76,1.32,-5156898.684527641,7122910.7844191175
-87,77,1.61,-5156898.684527641,7376938.436567015
-87,78,2.38,-5156898.684527641,7650946.01674496
-87,79,3.16,-5156898.684527641,7948445.427955284
-87,80,2.78,-5156898.684527641,8273954.485169323
-87,81,1.7,-5156898.684527641,8633422.118044501
-87,82,1.29,-5156898.684527641,9034905.06735451
-87,83,1.33,-5156898.684527641,9489698.822323818
-87,84,1.52,-5156898.684527641,10014346.264941249
-87,85,2.56,-5156898.684527641,10634494.268930687
-87,86,4.57,-5156898.684527641,11393108.636102777
-87,87,5.7,-5156898.684527641,12370735.362810196
-87,88,5.16,-5156898.684527641,13748203.065677434
-86,-85,-7.05,-5097623.987004335,-10634494.268930687
-86,-84,-5.35,-5097623.987004335,-10014346.264941249
-86,-83,-0.91,-5097623.987004335,-9489698.822323818
-86,-82,4.52,-5097623.987004335,-9034905.06735451
-86,-81,9.4,-5097623.987004335,-8633422.118044501
-86,-80,12.0,-5097623.987004335,-8273954.485169323
-86,-79,10.86,-5097623.987004335,-7948445.427955284
-86,-78,6.45,-5097623.987004335,-7650946.01674496
-86,-77,2.1,-5097623.987004335,-7376938.436567015
-86,-76,-0.21,-5097623.987004335,-7122910.7844191175
-86,-75,0.85,-5097623.987004335,-6886078.91842339
-86,-74,3.83,-5097623.987004335,-6664198.259637625
-86,-73,7.05,-5097623.987004335,-6455432.748868278
-86,-72,8.51,-5097623.987004335,-6258261.316551574
-86,-71,7.92,-5097623.987004335,-6071409.6741232835
-86,-70,5.61,-5097623.987004335,-5893799.621304472
-86,-69,2.37,-5097623.987004335,-5724510.734238345
-86,-68,-1.42,-5097623.987004335,-5562750.974221075
-86,-67,-3.22,-5097623.987004335,-5407833.834996518
-86,-66,-1.52,-5097623.987004335,-5259160.357144937
-86,-65,0.94,-5097623.987004335,-5116204.816284378
-86,-64,1.94,-5097623.987004335,-4978503.219764019
-86,-63,2.63,-5097623.987004335,-4845643.975356215
-86,-62,3.95,-5097623.987004335,-4717260.257635295
-86,-61,6.45,-5097623.987004335,-4593023.714338441
-86,-60,9.48,-5097623.987004335,-4472639.239957092
-86,-59,11.92,-5097623.987004335,-4355840.606456783
-86,-58,12.84,-5097623.987004335,-4242386.787747845
-86,-57,11.97,-5097623.987004335,-4132058.8497432065
-86,-56,10.1,-5097623.987004335,-4024657.30463745
-86,-55,7.92,-5097623.987004335,-3919999.8486208925
-86,-54,5.91,-5097623.987004335,-3817919.4181811535
-86,-53,4.32,-5097623.987004335,-3718262.5125877024
-86,-52,2.94,-5097623.987004335,-3620887.739941865
-86,-51,2.27,-5097623.987004335,-3525664.55192683
-86,-50,2.55,-5097623.987004335,-3432472.1385733904
-86,-49,3.44,-5097623.987004335,-3341198.4593167556
-86,-48,4.84,-5097623.987004335,-3251739.3906227383
-86,-47,6.33,-5097623.987004335,-3163997.9737107884
-86,-46,7.62,-5097623.987004335,-3077883.7485526614
-86,-45,8.11,-5097623.987004335,-2993312.1624999014
-86,-44,7.11,-5097623.987004335,-2910204.0436853105
-86,-43,4.56,-5097623.987004335,-2828485.1308270334
-86,-42,2.35,-5097623.987004335,-2748085.652297438
-86,-41,1.02,-5097623.987004335,-2668939.9483489143
-86,-40,0.32,-5097623.987004335,-2590986.131252102
-86,-39,-1.29,-5097623.987004335,-2514165.778828651
-86,-38,-5.28,-5097623.987004335,-2438423.6574741653
-86,-37,-9.51,-5097623.987004335,-2363707.4712870806
-86,-36,-11.33,-5097623.987004335,-2289967.6343614184
-86,-35,-10.32,-5097623.987004335,-2217157.0636785803
-86,-34,-9.61,-5097623.987004335,-2145230.9903561836
-86,-33,-12.88,-5097623.987004335,-2074146.7872889389
-86,-32,-18.34,-5097623.987004335,-2003863.8114550377
-86,-31,-19.3,-5097623.987004335,-1934343.2593672343
-86,-30,-14.55,-5097623.987004335,-1865548.0343258735
-86,-29,-7.15,-5097623.987004335,-1797442.6242855263
-86,-28,-1.84,-5097623.987004335,-1729992.9892811559
-86,-27,-0.48,-5097623.987004335,-1663166.4574767638
-86,-26,-0.06,-5097623.987004335,-1596931.6290016281
-86,-25,0.97,-5097623.987004335,-1531258.2868287156
-86,-24,1.99,-5097623.987004335,-1466117.314028258
-86,-23,2.22,-5097623.987004335,-1401480.616798391
-86,-22,1.1,-5097623.987004335,-1337321.0527354085
-86,-21,-0.88,-5097623.987004335,-1273612.363859635
-86,-20,-3.66,-5097623.987004335,-1210329.11396013
-86,-19,-6.82,-5097623.987004335,-1147446.6298631658
-86,-18,-9.29,-5097623.987004335,-1084940.94626637
-86,-17,-8.97,-5097623.987004335,-1022788.7538131509
-86,-16,-6.58,-5097623.987004335,-960967.3501110679
-86,-15,-5.41,-5097623.987004335,-899454.5934235862
-86,-14,-5.09,-5097623.987004335,-838228.8587875245
-86,-13,-4.91,-5097623.987004335,-777268.9963288383
-86,-12,-5.96,-5097623.987004335,-716554.2915674171
-86,-11,-8.03,-5097623.987004335,-656064.4275175896
-86,-10,-8.56,-5097623.987004335,-595779.4484052088
-86,-9,-7.32,-5097623.987004335,-535679.7248347529
-86,-8,-5.89,-5097623.987004335,-475745.9202509508
-86,-7,-5.05,-5097623.987004335,-415958.95854917984
-86,-6,-4.8,-5097623.987004335,-356299.9926974128
-86,-5,-4.11,-5097623.987004335,-296750.37423989875
-86,-4,-2.54,-5097623.987004335,-237291.6235591521
-86,-3,-1.08,-5097623.987004335,-177905.40077825566
-86,-2,-0.17,-5097623.987004335,-118573.47719003899
-86,-1,-0.46,-5097623.987004335,-59277.70710340471
-86,0,-0.87,-5097623.987004335,0.0
-86,1,-0.9,-5097623.987004335,59277.70710340471
-86,2,-0.64,-5097623.987004335,118573.47719003899
-86,3,-0.43,-5097623.987004335,177905.40077825566
-86,4,-0.11,-5097623.987004335,237291.6235591521
-86,5,0.39,-5097623.987004335,296750.37423989875
-86,6,1.44,-5097623.987004335,356299.9926974128
-86,7,3.46,-5097623.987004335,415958.95854917984
-86,8,6.9,-5097623.987004335,475745.9202509508
-86,9,10.87,-5097623.987004335,535679.7248347529
-86,10,14.4,-5097623.987004335,595779.4484052088
-86,11,15.18,-5097623.987004335,656064.4275175896
-86,12,13.31,-5097623.987004335,716554.2915674171
-86,13,11.5,-5097623.987004335,777268.9963288383
-86,14,10.56,-5097623.987004335,838228.8587875245
-86,15,9.85,-5097623.987004335,899454.5934235862
-86,16,10.39,-5097623.987004335,960967.3501110679
-86,17,12.83,-5097623.987004335,1022788.7538131509
-86,18,14.99,-5097623.987004335,1084940.94626637
-86,19,15.14,-5097623.987004335,1147446.6298631658
-86,20,12.53,-5097623.987004335,1210329.11396013
-86,21,7.66,-5097623.987004335,1273612.363859635
-86,22,1.95,-5097623.987004335,1337321.0527354085
-86,23,-1.25,-5097623.987004335,1401480.616798391
-86,24,0.04,-5097623.987004335,1466117.314028258
-86,25,1.89,-5097623.987004335,1531258.2868287156
-86,26,1.54,-5097623.987004335,1596931.6290016281
-86,27,0.41,-5097623.987004335,1663166.4574767638
-86,28,-0.68,-5097623.987004335,1729992.9892811559
-86,29,-2.04,-5097623.987004335,1797442.6242855263
-86,30,-3.41,-5097623.987004335,1865548.0343258735
-86,31,-4.1,-5097623.987004335,1934343.2593672343
-86,32,-3.95,-5097623.987004335,2003863.8114550377
-86,33,-3.08,-5097623.987004335,2074146.7872889389
-86,34,-2.28,-5097623.987004335,2145230.9903561836
-86,35,-1.9,-5097623.987004335,2217157.0636785803
-86,36,-1.79,-5097623.987004335,2289967.6343614184
-86,37,-1.84,-5097623.987004335,2363707.4712870806
-86,38,-2.0,-5097623.987004335,2438423.6574741653
-86,39,-2.03,-5097623.987004335,2514165.778828651
-86,40,-1.82,-5097623.987004335,2590986.131252102
-86,41,-1.5,-5097623.987004335,2668939.9483489143
-86,42,-1.28,-5097623.987004335,2748085.652297438
-86,43,-1.29,-5097623.987004335,2828485.1308270334
-86,44,-1.4,-5097623.987004335,2910204.0436853105
-86,45,-1.38,-5097623.987004335,2993312.1624999014
-86,46,-1.23,-5097623.987004335,3077883.7485526614
-86,47,-1.05,-5097623.987004335,3163997.9737107884
-86,48,-1.21,-5097623.987004335,3251739.3906227383
-86,49,-1.59,-5097623.987004335,3341198.4593167556
-86,50,-1.76,-5097623.987004335,3432472.1385733904
-86,51,-1.52,-5097623.987004335,3525664.55192683
-86,52,-1.06,-5097623.987004335,3620887.739941865
-86,53,-0.67,-5097623.987004335,3718262.5125877024
-86,54,-0.43,-5097623.987004335,3817919.4181811535
-86,55,-0.16,-5097623.987004335,3919999.8486208925
-86,56,0.29,-5097623.987004335,4024657.30463745
-86,57,0.73,-5097623.987004335,4132058.8497432065
-86,58,1.05,-5097623.987004335,4242386.787747845
-86,59,1.25,-5097623.987004335,4355840.606456783
-86,60,0.91,-5097623.987004335,4472639.239957092
-86,61,-0.32,-5097623.987004335,4593023.714338441
-86,62,-1.7,-5097623.987004335,4717260.257635295
-86,63,-2.71,-5097623.987004335,4845643.975356215
-86,64,-3.45,-5097623.987004335,4978503.219764019
-86,65,-3.69,-5097623.987004335,5116204.816284378
-86,66,-2.8,-5097623.987004335,5259160.357144937
-86,67,-1.77,-5097623.987004335,5407833.834996518
-86,68,-1.83,-5097623.987004335,5562750.974221075
-86,69,-1.74,-5097623.987004335,5724510.734238345
-86,70,-0.31,-5097623.987004335,5893799.621304472
-86,71,1.16,-5097623.987004335,6071409.6741232835
-86,72,1.87,-5097623.987004335,6258261.316551574
-86,73,1.86,-5097623.987004335,6455432.748868278
-86,74,1.56,-5097623.987004335,6664198.259637625
-86,75,1.35,-5097623.987004335,6886078.91842339
-86,76,1.4,-5097623.987004335,7122910.7844191175
-86,77,1.86,-5097623.987004335,7376938.436567015
-86,78,2.6,-5097623.987004335,7650946.01674496
-86,79,3.25,-5097623.987004335,7948445.427955284
-86,80,2.74,-5097623.987004335,8273954.485169323
-86,81,1.59,-5097623.987004335,8633422.118044501
-86,82,1.24,-5097623.987004335,9034905.06735451
-86,83,1.34,-5097623.987004335,9489698.822323818
-86,84,1.53,-5097623.987004335,10014346.264941249
-86,85,2.61,-5097623.987004335,10634494.268930687
-86,86,4.69,-5097623.987004335,11393108.636102777
-86,87,5.84,-5097623.987004335,12370735.362810196
-86,88,5.21,-5097623.987004335,13748203.065677434
-85,-85,-7.18,-5038349.289481029,-10634494.268930687
-85,-84,-5.33,-5038349.289481029,-10014346.264941249
-85,-83,-0.7,-5038349.289481029,-9489698.822323818
-85,-82,4.89,-5038349.289481029,-9034905.06735451
-85,-81,9.66,-5038349.289481029,-8633422.118044501
-85,-80,12.36,-5038349.289481029,-8273954.485169323
-85,-79,11.3,-5038349.289481029,-7948445.427955284
-85,-78,7.07,-5038349.289481029,-7650946.01674496
-85,-77,2.53,-5038349.289481029,-7376938.436567015
-85,-76,0.04,-5038349.289481029,-7122910.7844191175
-85,-75,0.66,-5038349.289481029,-6886078.91842339
-85,-74,3.47,-5038349.289481029,-6664198.259637625
-85,-73,6.42,-5038349.289481029,-6455432.748868278
-85,-72,7.94,-5038349.289481029,-6258261.316551574
-85,-71,7.52,-5038349.289481029,-6071409.6741232835
-85,-70,5.42,-5038349.289481029,-5893799.621304472
-85,-69,2.39,-5038349.289481029,-5724510.734238345
-85,-68,-1.47,-5038349.289481029,-5562750.974221075
-85,-67,-3.51,-5038349.289481029,-5407833.834996518
-85,-66,-2.3,-5038349.289481029,-5259160.357144937
-85,-65,0.28,-5038349.289481029,-5116204.816284378
-85,-64,1.76,-5038349.289481029,-4978503.219764019
-85,-63,2.8,-5038349.289481029,-4845643.975356215
-85,-62,4.27,-5038349.289481029,-4717260.257635295
-85,-61,6.63,-5038349.289481029,-4593023.714338441
-85,-60,9.61,-5038349.289481029,-4472639.239957092
-85,-59,11.75,-5038349.289481029,-4355840.606456783
-85,-58,12.78,-5038349.289481029,-4242386.787747845
-85,-57,12.46,-5038349.289481029,-4132058.8497432065
-85,-56,10.6,-5038349.289481029,-4024657.30463745
-85,-55,7.87,-5038349.289481029,-3919999.8486208925
-85,-54,4.92,-5038349.289481029,-3817919.4181811535
-85,-53,2.6,-5038349.289481029,-3718262.5125877024
-85,-52,1.43,-5038349.289481029,-3620887.739941865
-85,-51,0.98,-5038349.289481029,-3525664.55192683
-85,-50,1.39,-5038349.289481029,-3432472.1385733904
-85,-49,2.25,-5038349.289481029,-3341198.4593167556
-85,-48,3.65,-5038349.289481029,-3251739.3906227383
-85,-47,5.46,-5038349.289481029,-3163997.9737107884
-85,-46,7.26,-5038349.289481029,-3077883.7485526614
-85,-45,8.17,-5038349.289481029,-2993312.1624999014
-85,-44,7.52,-5038349.289481029,-2910204.0436853105
-85,-43,4.77,-5038349.289481029,-2828485.1308270334
-85,-42,1.19,-5038349.289481029,-2748085.652297438
-85,-41,-2.53,-5038349.289481029,-2668939.9483489143
-85,-40,-6.42,-5038349.289481029,-2590986.131252102
-85,-39,-10.44,-5038349.289481029,-2514165.778828651
-85,-38,-14.13,-5038349.289481029,-2438423.6574741653
-85,-37,-16.11,-5038349.289481029,-2363707.4712870806
-85,-36,-14.9,-5038349.289481029,-2289967.6343614184
-85,-35,-11.25,-5038349.289481029,-2217157.0636785803
-85,-34,-8.3,-5038349.289481029,-2145230.9903561836
-85,-33,-10.72,-5038349.289481029,-2074146.7872889389
-85,-32,-16.44,-5038349.289481029,-2003863.8114550377
-85,-31,-18.55,-5038349.289481029,-1934343.2593672343
-85,-30,-15.93,-5038349.289481029,-1865548.0343258735
-85,-29,-11.18,-5038349.289481029,-1797442.6242855263
-85,-28,-7.51,-5038349.289481029,-1729992.9892811559
-85,-27,-6.37,-5038349.289481029,-1663166.4574767638
-85,-26,-5.74,-5038349.289481029,-1596931.6290016281
-85,-25,-3.98,-5038349.289481029,-1531258.2868287156
-85,-24,-1.15,-5038349.289481029,-1466117.314028258
-85,-23,1.26,-5038349.289481029,-1401480.616798391
-85,-22,1.5,-5038349.289481029,-1337321.0527354085
-85,-21,0.15,-5038349.289481029,-1273612.363859635
-85,-20,-2.32,-5038349.289481029,-1210329.11396013
-85,-19,-5.27,-5038349.289481029,-1147446.6298631658
-85,-18,-7.6,-5038349.289481029,-1084940.94626637
-85,-17,-7.35,-5038349.289481029,-1022788.7538131509
-85,-16,-5.58,-5038349.289481029,-960967.3501110679
-85,-15,-4.58,-5038349.289481029,-899454.5934235862
-85,-14,-4.34,-5038349.289481029,-838228.8587875245
-85,-13,-4.05,-5038349.289481029,-777268.9963288383
-85,-12,-4.86,-5038349.289481029,-716554.2915674171
-85,-11,-6.35,-5038349.289481029,-656064.4275175896
-85,-10,-6.75,-5038349.289481029,-595779.4484052088
-85,-9,-5.8,-5038349.289481029,-535679.7248347529
-85,-8,-4.93,-5038349.289481029,-475745.9202509508
-85,-7,-4.25,-5038349.289481029,-415958.95854917984
-85,-6,-3.37,-5038349.289481029,-356299.9926974128
-85,-5,-2.77,-5038349.289481029,-296750.37423989875
-85,-4,-2.43,-5038349.289481029,-237291.6235591521
-85,-3,-2.13,-5038349.289481029,-177905.40077825566
-85,-2,-1.87,-5038349.289481029,-118573.47719003899
-85,-1,-1.63,-5038349.289481029,-59277.70710340471
-85,0,-1.28,-5038349.289481029,0.0
-85,1,-0.66,-5038349.289481029,59277.70710340471
-85,2,-0.45,-5038349.289481029,118573.47719003899
-85,3,-0.84,-5038349.289481029,177905.40077825566
-85,4,-1.13,-5038349.289481029,237291.6235591521
-85,5,-0.54,-5038349.289481029,296750.37423989875
-85,6,1.48,-5038349.289481029,356299.9926974128
-85,7,5.3,-5038349.289481029,415958.95854917984
-85,8,11.07,-5038349.289481029,475745.9202509508
-85,9,16.82,-5038349.289481029,535679.7248347529
-85,17,17.54,-5038349.289481029,1022788.7538131509
-85,18,18.71,-5038349.289481029,1084940.94626637
-85,19,18.01,-5038349.289481029,1147446.6298631658
-85,20,14.88,-5038349.289481029,1210329.11396013
-85,21,9.96,-5038349.289481029,1273612.363859635
-85,22,4.88,-5038349.289481029,1337321.0527354085
-85,23,2.18,-5038349.289481029,1401480.616798391
-85,24,2.96,-5038349.289481029,1466117.314028258
-85,25,4.18,-5038349.289481029,1531258.2868287156
-85,26,3.49,-5038349.289481029,1596931.6290016281
-85,27,1.6,-5038349.289481029,1663166.4574767638
-85,28,-0.33,-5038349.289481029,1729992.9892811559
-85,29,-1.51,-5038349.289481029,1797442.6242855263
-85,30,-2.09,-5038349.289481029,1865548.0343258735
-85,31,-2.29,-5038349.289481029,1934343.2593672343
-85,32,-2.23,-5038349.289481029,2003863.8114550377
-85,33,-1.94,-5038349.289481029,2074146.7872889389
-85,34,-1.55,-5038349.289481029,2145230.9903561836
-85,35,-1.24,-5038349.289481029,2217157.0636785803
-85,36,-1.04,-5038349.289481029,2289967.6343614184
-85,37,-1.09,-5038349.289481029,2363707.4712870806
-85,38,-1.21,-5038349.289481029,2438423.6574741653
-85,39,-1.27,-5038349.289481029,2514165.778828651
-85,40,-1.24,-5038349.289481029,2590986.131252102
-85,41,-1.14,-5038349.289481029,2668939.9483489143
-85,42,-1.06,-5038349.289481029,2748085.652297438
-85,43,-1.04,-5038349.289481029,2828485.1308270334
-85,44,-1.07,-5038349.289481029,2910204.0436853105
-85,45,-1.02,-5038349.289481029,2993312.1624999014
-85,46,-0.88,-5038349.289481029,3077883.7485526614
-85,47,-0.74,-5038349.289481029,3163997.9737107884
-85,48,-0.72,-5038349.289481029,3251739.3906227383
-85,49,-0.86,-5038349.289481029,3341198.4593167556
-85,50,-1.02,-5038349.289481029,3432472.1385733904
-85,51,-1.04,-5038349.289481029,3525664.55192683
-85,52,-0.82,-5038349.289481029,3620887.739941865
-85,53,-0.66,-5038349.289481029,3718262.5125877024
-85,54,-0.61,-5038349.289481029,3817919.4181811535
-85,55,-0.38,-5038349.289481029,3919999.8486208925
-85,56,0.31,-5038349.289481029,4024657.30463745
-85,57,1.04,-5038349.289481029,4132058.8497432065
-85,58,1.58,-5038349.289481029,4242386.787747845
-85,59,1.75,-5038349.289481029,4355840.606456783
-85,60,1.29,-5038349.289481029,4472639.239957092
-85,61,0.01,-5038349.289481029,4593023.714338441
-85,62,-1.25,-5038349.289481029,4717260.257635295
-85,63,-1.98,-5038349.289481029,4845643.975356215
-85,64,-2.73,-5038349.289481029,4978503.219764019
-85,65,-3.2,-5038349.289481029,5116204.816284378
-85,66,-2.56,-5038349.289481029,5259160.357144937
-85,67,-1.69,-5038349.289481029,5407833.834996518
-85,68,-1.98,-5038349.289481029,5562750.974221075
